0,1,value
-94.148036,36.334145,0.440360299510824
-92.966037,36.203334,0.129723367632993
-83.459929,34.24863,0.757872898947589
-94.513179,36.181117,0.835176356161526
-92.439708,35.110687,0.938131899885386
-92.275897,34.790476,0.705866823783643
-92.72818,35.131691,0.982715390035789
-89.579482,36.86933,0.714157152754552
-94.977187,35.890855,0.590338858236237
-92.465717,36.452566,0.84490617608365
-95.60734,36.32548,0.339504128517577
-94.310477,37.141918,0.0659156625410442
-92.649472,37.658495,0.216725732502165
-91.860475,36.727714,0.528427325662676
-94.356251,35.469947,0.227858342182434
-94.394421,36.841485,0.0645506730687392
-91.21215,35.71028,0.0770753942714181
-90.408144,36.755411,0.71441483650647
-93.749461,38.366172,0.471471390298709
-92.146829,37.82642,0.546805202593819
-95.319049,36.3062,0.608572832377284
-92.0807,32.516689,0.197595980823596
-92.11035,34.883828,0.638169603076866
-91.884766,39.170871,0.447902784744605
-94.914155,39.319931,0.906912667055791
-91.546032,37.636087,0.950944108538985
-94.85117,36.976639,0.924978034913242
-92.185145,38.564489,0.0321552804832358
-89.953355,36.79946,0.700495800710915
-94.632948,35.045605,0.458716822771978
-93.259842,36.640851,0.610970558456112
-93.788686,34.045389,0.965240850776601
-94.099869,37.391323,0.0503375293574265
-96.558692,39.186668,0.199623390782623
-90.524918,36.059925,0.549033184295434
-90.435012,37.787944,0.711552409359508
-94.800283,33.89552,0.189263008227646
-94.705373,37.810235,0.55338068270315
-92.454,39.43233,0.303156813651949
-95.932435,36.739207,0.362530979329653
-95.643001,37.033267,0.829371348415877
-96.825073,39.021883,0.456107159478511
-92.565568,38.333763,0.619847080725519
-90.685164,35.821221,0.454473956011693
-93.396757,37.594649,0.630935112285243
-94.812222,35.44892,0.910699378065465
-93.947829,36.915901,0.628756048364379
-95.510044,34.010795,0.917703712714555
-95.143509,36.63598,0.137657247221294
-91.943907,38.86403,0.4619527865332
-93.089517,34.493086,0.0218261571722868
-94.143611,36.167274,0.249879835900973
-93.902379,35.141897,0.667228704254642
-92.676769,36.962221,0.14739566938245
-90.971722,36.07489,0.395729818633732
-93.106773,35.278174,0.280861090979082
-94.477694,37.07405,0.562418759865956
-90.980646,38.97841,0.537141857488218
-93.737229,38.779135,0.574698066189308
-89.856079,35.928492,0.421141845257292
-95.395139,35.957489,0.533798086035803
-89.240636,35.592466,0.487920362908733
-91.15795,38.221185,0.916151833811684
-93.456641,35.44847,0.189883134396614
-94.225727,34.58631,0.662782528421689
-90.751552,35.244479,0.384981062036097
-90.391083,38.212753,0.167034119815998
-90.148524,35.154948,0.481368836431
-90.95828,36.248073,0.450280688875577
-94.704909,37.433371,0.0767892279578831
-96.160018,35.98849,0.435833369747178
-89.984357,35.697714,0.364844927199819
-92.410009,31.366854,0.341398084460513
-93.585117,36.377735,0.367904862658543
-97.41592,30.599448,0.66669366301261
-92.921458,37.336332,0.0279141404336274
-94.546108,37.084652,0.292170705305584
-92.33425,38.937799,0.00116880085789695
-94.63366,35.817263,0.621004867499434
-89.885699,37.722972,0.950792894429268
-93.225167,33.226519,0.726874147982258
-92.413473,35.127358,0.0458457844055652
-92.577651,34.581553,0.267585936798149
-93.310875,37.24721,0.067163802276995
-93.248095,32.627691,0.981113107329674
-92.26275,37.149916,0.728766581655706
-92.845464,37.935869,0.616369574584548
-94.769081,36.57897,0.92569487453417
-90.790971,35.029877,0.284079311996756
-93.718573,36.947616,0.875582778538503
-89.640142,35.583664,0.834871509142832
-89.855783,35.390412,0.725735741591816
-90.511653,37.872662,0.749870021917452
-94.349423,38.588583,0.988646070807027
-89.553434,35.747529,0.0245661708657885
-91.887364,32.777717,0.199240622662313
-90.972254,38.433333,0.916980305150573
-94.221623,36.368584,0.392576956999316
-91.777317,37.939184,0.595642378086147
-91.548729,34.479278,0.430537791558619
-96.920932,35.384301,0.198421920884446
-88.745002,35.872336,0.604975042657486
-88.535216,34.908824,0.793868558042783
-88.895748,36.514801,0.686287007338196
-88.782561,36.324103,0.961479838320005
-97.425418,35.854994,0.684859898602329
-94.234316,39.75388,0.560335089685728
-95.452631,37.653335,0.456906721234636
-88.851806,33.441823,0.0326394976741439
-97.933058,35.051213,0.244805533302648
-88.562734,34.676487,0.616181187204483
-88.659436,33.631959,0.238539103495505
-93.984754,32.857636,0.416231828767554
-94.739572,34.022301,0.79498281528967
-88.459403,33.967824,0.807507313278864
-91.613941,35.764825,0.958700749405356
-88.91491,35.841499,0.988443873068139
-95.96181,35.608125,0.166225392163984
-89.632978,37.364007,0.00197498451946665
-96.652692,35.246473,0.451226963752406
-92.375747,34.670081,0.928344304393422
-94.410748,35.327836,0.548528476388258
-92.407155,34.747626,0.433660499467266
-92.828072,34.385231,0.0290545278863555
-90.675056,35.806744,0.237404159974015
-97.143036,34.153414,0.715207810603403
-95.322847,35.770263,0.158507129436111
-94.968192,33.136035,0.252240682222042
-97.932608,35.848903,0.920048738400869
-94.117647,33.659928,0.218195246643437
-99.443183,35.411701,0.977007834152037
-93.554045,39.777542,0.307017657010008
-97.29936,36.81142,0.722185147689498
-97.051458,36.123412,0.646793903049854
-93.258547,37.239942,0.8232949638577
-97.366159,35.029998,0.220696669550572
-94.71564,31.358708,0.676840151438972
-94.341961,35.348672,0.313175537421403
-95.071379,33.611759,0.839810390884784
-88.359032,36.866705,0.280768739464333
-94.200566,36.052306,0.499944216969059
-91.07074,39.433396,0.202829293953751
-94.940109,32.746034,0.216850055137677
-96.589689,33.707891,0.741300936673701
-95.509797,33.661538,0.930359448591032
-92.708368,32.227875,0.952378695931259
-99.381687,36.414557,0.273489533486773
-95.745164,34.913535,0.0276419993228657
-90.574939,38.154223,0.837489745005368
-89.980849,34.832285,0.459125876861331
-89.968554,34.624603,0.340715214759801
-89.664318,36.19748,0.829967038574018
-91.694259,35.250431,0.0602607799932837
-96.192354,33.592867,0.835745602167984
-92.294135,38.956096,0.712157417267213
-91.618789,36.25054,0.144333377044348
-88.446906,36.001984,0.0204815507152731
-98.244438,35.057896,0.335696365605447
-94.655301,31.649003,0.413457617828679
-89.02213,34.250798,0.816553930689248
-94.784436,32.159326,0.666605839767693
-91.894033,37.259569,0.016288227927177
-91.952974,33.136169,0.821987078015647
-95.884116,36.293026,0.446526512468916
